BAUM1a_MP4_all\s012\s012_006.mp4	dis	-1	tur	f	BAUM1
BAUM1a_MP4_all\s013\s013_003.mp4	sad	-1	tur	m	BAUM1
BAUM1a_MP4_all\s013\s013_004.mp4	fea	-1	tur	m	BAUM1
BAUM1a_MP4_all\s013\s013_005.mp4	ang	-1	tur	m	BAUM1
BAUM1a_MP4_all\s013\s013_006.mp4	ang	-1	tur	m	BAUM1
BAUM1a_MP4_all\s013\s013_007.mp4	dis	-1	tur	m	BAUM1
BAUM1a_MP4_all\s013\s013_008.mp4	ang	-1	tur	m	BAUM1
BAUM1a_MP4_all\s013\s013_011.mp4	ang	-1	tur	m	BAUM1
BAUM1a_MP4_all\s014\s014_002.mp4	hap	1	tur	m	BAUM1
BAUM1a_MP4_all\s014\s014_003.mp4	sad	-1	tur	m	BAUM1
BAUM1a_MP4_all\s014\s014_004.mp4	sad	-1	tur	m	BAUM1
BAUM1a_MP4_all\s014\s014_005.mp4	fea	-1	tur	m	BAUM1
BAUM1a_MP4_all\s014\s014_006.mp4	ang	-1	tur	m	BAUM1
BAUM1a_MP4_all\s014\s014_007.mp4	dis	-1	tur	m	BAUM1
BAUM1a_MP4_all\s015\s015_004.mp4	fea	-1	tur	m	BAUM1
BAUM1a_MP4_all\s015\s015_005.mp4	dis	-1	tur	m	BAUM1
BAUM1a_MP4_all\s016\s016_002.mp4	sad	-1	tur	m	BAUM1
BAUM1a_MP4_all\s016\s016_005.mp4	ang	-1	tur	m	BAUM1
BAUM1a_MP4_all\s016\s016_006.mp4	ang	-1	tur	m	BAUM1
BAUM1a_MP4_all\s016\s016_007.mp4	fea	-1	tur	m	BAUM1
BAUM1a_MP4_all\s017\s017_001.mp4	hap	1	tur	f	BAUM1
BAUM1a_MP4_all\s017\s017_002.mp4	sad	-1	tur	f	BAUM1
BAUM1a_MP4_all\s017\s017_003.mp4	sad	-1	tur	f	BAUM1
BAUM1a_MP4_all\s017\s017_004.mp4	fea	-1	tur	f	BAUM1
BAUM1a_MP4_all\s017\s017_005.mp4	ang	-1	tur	f	BAUM1
BAUM1a_MP4_all\s017\s017_006.mp4	dis	-1	tur	f	BAUM1
BAUM1a_MP4_all\s018\s018_002.mp4	hap	1	tur	m	BAUM1
BAUM1a_MP4_all\s018\s018_003.mp4	sad	-1	tur	m	BAUM1
BAUM1a_MP4_all\s018\s018_004.mp4	sad	-1	tur	m	BAUM1
BAUM1a_MP4_all\s018\s018_005.mp4	fea	-1	tur	m	BAUM1
BAUM1a_MP4_all\s018\s018_006.mp4	ang	-1	tur	m	BAUM1
BAUM1a_MP4_all\s018\s018_007.mp4	dis	-1	tur	m	BAUM1
BAUM1a_MP4_all\s019\s019_005.mp4	hap	1	tur	f	BAUM1
BAUM1a_MP4_all\s019\s019_006.mp4	sad	-1	tur	f	BAUM1
BAUM1a_MP4_all\s019\s019_008.mp4	sad	-1	tur	f	BAUM1
BAUM1a_MP4_all\s019\s019_009.mp4	sad	-1	tur	f	BAUM1
BAUM1a_MP4_all\s019\s019_010.mp4	fea	-1	tur	f	BAUM1
BAUM1a_MP4_all\s019\s019_011.mp4	fea	-1	tur	f	BAUM1
BAUM1a_MP4_all\s019\s019_012.mp4	ang	-1	tur	f	BAUM1
BAUM1a_MP4_all\s019\s019_013.mp4	ang	-1	tur	f	BAUM1
BAUM1a_MP4_all\s019\s019_014.mp4	ang	-1	tur	f	BAUM1
BAUM1a_MP4_all\s019\s019_015.mp4	dis	-1	tur	f	BAUM1
BAUM1a_MP4_all\s019\s019_023.mp4	hap	1	tur	m	BAUM1
BAUM1a_MP4_all\s020\s020_004.mp4	sad	-1	tur	m	BAUM1
BAUM1a_MP4_all\s020\s020_006.mp4	sad	-1	tur	m	BAUM1
BAUM1a_MP4_all\s020\s020_007.mp4	fea	-1	tur	m	BAUM1
BAUM1a_MP4_all\s020\s020_008.mp4	fea	-1	tur	m	BAUM1
BAUM1a_MP4_all\s020\s020_009.mp4	ang	-1	tur	m	BAUM1
BAUM1a_MP4_all\s020\s020_010.mp4	dis	-1	tur	m	BAUM1
BAUM1a_MP4_all\s020\s020_011.mp4	dis	-1	tur	m	BAUM1
BAUM1a_MP4_all\s021\s021_001.mp4	hap	1	tur	f	BAUM1
BAUM1a_MP4_all\s021\s021_003.mp4	sad	-1	tur	f	BAUM1
BAUM1a_MP4_all\s021\s021_004.mp4	fea	-1	tur	f	BAUM1
BAUM1a_MP4_all\s021\s021_005.mp4	ang	-1	tur	f	BAUM1
BAUM1a_MP4_all\s021\s021_006.mp4	dis	-1	tur	f	BAUM1
BAUM1a_MP4_all\s022\s022_001.mp4	hap	1	tur	f	BAUM1
BAUM1a_MP4_all\s022\s022_003.mp4	sad	-1	tur	f	BAUM1
BAUM1a_MP4_all\s022\s022_004.mp4	fea	-1	tur	f	BAUM1
BAUM1a_MP4_all\s022\s022_005.mp4	fea	-1	tur	f	BAUM1
BAUM1a_MP4_all\s022\s022_006.mp4	ang	-1	tur	f	BAUM1
BAUM1a_MP4_all\s022\s022_007.mp4	dis	-1	tur	f	BAUM1
BAUM1a_MP4_all\s023\s023_002.mp4	hap	1	tur	m	BAUM1
BAUM1a_MP4_all\s023\s023_003.mp4	sad	-1	tur	m	BAUM1
BAUM1a_MP4_all\s023\s023_004.mp4	sad	-1	tur	m	BAUM1
BAUM1a_MP4_all\s023\s023_005.mp4	fea	-1	tur	m	BAUM1
BAUM1a_MP4_all\s023\s023_006.mp4	fea	-1	tur	m	BAUM1
BAUM1a_MP4_all\s023\s023_007.mp4	ang	-1	tur	m	BAUM1
BAUM1a_MP4_all\s023\s023_008.mp4	ang	-1	tur	m	BAUM1
BAUM1a_MP4_all\s023\s023_009.mp4	dis	-1	tur	m	BAUM1
BAUM1a_MP4_all\s023\s023_010.mp4	dis	-1	tur	m	BAUM1
BAUM1a_MP4_all\s024\s024_001.mp4	hap	1	tur	m	BAUM1
BAUM1a_MP4_all\s024\s024_003.mp4	fea	-1	tur	m	BAUM1
BAUM1a_MP4_all\s024\s024_004.mp4	ang	-1	tur	m	BAUM1
BAUM1a_MP4_all\s024\s024_005.mp4	dis	-1	tur	m	BAUM1
BAUM1a_MP4_all\s025\s025_001.mp4	hap	1	tur	f	BAUM1
BAUM1a_MP4_all\s025\s025_003.mp4	sad	-1	tur	f	BAUM1
BAUM1a_MP4_all\s025\s025_004.mp4	fea	-1	tur	f	BAUM1
BAUM1a_MP4_all\s025\s025_005.mp4	fea	-1	tur	f	BAUM1
BAUM1a_MP4_all\s025\s025_006.mp4	ang	-1	tur	f	BAUM1
BAUM1a_MP4_all\s025\s025_007.mp4	dis	-1	tur	f	BAUM1
BAUM1a_MP4_all\s026\s026_006.mp4	hap	1	tur	f	BAUM1
BAUM1a_MP4_all\s026\s026_010.mp4	sad	-1	tur	f	BAUM1
BAUM1a_MP4_all\s026\s026_011.mp4	sad	-1	tur	f	BAUM1
BAUM1a_MP4_all\s026\s026_012.mp4	sad	-1	tur	f	BAUM1
BAUM1a_MP4_all\s026\s026_015.mp4	fea	-1	tur	f	BAUM1
BAUM1a_MP4_all\s026\s026_016.mp4	fea	-1	tur	f	BAUM1
BAUM1a_MP4_all\s026\s026_018.mp4	ang	-1	tur	f	BAUM1
BAUM1a_MP4_all\s026\s026_019.mp4	ang	-1	tur	f	BAUM1
BAUM1a_MP4_all\s026\s026_020.mp4	ang	-1	tur	f	BAUM1
BAUM1a_MP4_all\s026\s026_022.mp4	dis	-1	tur	f	BAUM1
BAUM1a_MP4_all\s027\s027_001.mp4	hap	1	tur	f	BAUM1
BAUM1a_MP4_all\s027\s027_002.mp4	sad	-1	tur	f	BAUM1
BAUM1a_MP4_all\s027\s027_003.mp4	fea	-1	tur	f	BAUM1
BAUM1a_MP4_all\s027\s027_004.mp4	ang	-1	tur	f	BAUM1
BAUM1a_MP4_all\s027\s027_005.mp4	dis	-1	tur	f	BAUM1
BAUM1a_MP4_all\s028\s028_020.mp4	ang	-1	tur	f	BAUM1
BAUM1a_MP4_all\s028\s028_021.mp4	ang	-1	tur	f	BAUM1
BAUM1a_MP4_all\s028\s028_022.mp4	dis	-1	tur	f	BAUM1
BAUM1a_MP4_all\s029\s029_001.mp4	hap	1	tur	f	BAUM1
BAUM1a_MP4_all\s029\s029_003.mp4	fea	-1	tur	f	BAUM1
BAUM1a_MP4_all\s029\s029_004.mp4	ang	-1	tur	f	BAUM1
BAUM1a_MP4_all\s029\s029_005.mp4	ang	-1	tur	f	BAUM1
BAUM1a_MP4_all\s029\s029_006.mp4	dis	-1	tur	f	BAUM1
BAUM1a_MP4_all\s030\s030_002.mp4	hap	1	tur	f	BAUM1
BAUM1a_MP4_all\s030\s030_003.mp4	sad	-1	tur	f	BAUM1
BAUM1a_MP4_all\s030\s030_004.mp4	sad	-1	tur	f	BAUM1
BAUM1a_MP4_all\s030\s030_005.mp4	sad	-1	tur	f	BAUM1
BAUM1a_MP4_all\s030\s030_006.mp4	fea	-1	tur	f	BAUM1
BAUM1a_MP4_all\s030\s030_007.mp4	fea	-1	tur	f	BAUM1
BAUM1a_MP4_all\s030\s030_008.mp4	ang	-1	tur	f	BAUM1
BAUM1a_MP4_all\s030\s030_009.mp4	dis	-1	tur	f	BAUM1
BAUM1a_MP4_all\s031\s031_002.mp4	hap	1	tur	f	BAUM1
BAUM1a_MP4_all\s031\s031_003.mp4	sad	-1	tur	f	BAUM1
BAUM1a_MP4_all\s031\s031_004.mp4	sad	-1	tur	f	BAUM1
BAUM1a_MP4_all\s031\s031_005.mp4	ang	-1	tur	f	BAUM1
BAUM1a_MP4_all\s031\s031_006.mp4	dis	-1	tur	f	BAUM1
BAUM1a_MP4_all\s031\s031_007.mp4	dis	-1	tur	f	BAUM1
BAUM1s_MP4 - All\s001\s001_007.mp4	con	-1	tur	m	BAUM1
BAUM1s_MP4 - All\s001\s001_008.mp4	con	-1	tur	m	BAUM1
BAUM1s_MP4 - All\s001\s001_010.mp4	hap	1	tur	m	BAUM1
BAUM1s_MP4 - All\s001\s001_011.mp4	hap	1	tur	m	BAUM1
BAUM1s_MP4 - All\s001\s001_012.mp4	con	-1	tur	m	BAUM1
BAUM1s_MP4 - All\s001\s001_013.mp4	con	-1	tur	m	BAUM1
BAUM1s_MP4 - All\s001\s001_014.mp4	sad	-1	tur	m	BAUM1
BAUM1s_MP4 - All\s001\s001_015.mp4	ang	-1	tur	m	BAUM1
BAUM1s_MP4 - All\s002\s002_001.mp4	neu	0	tur	m	BAUM1
BAUM1s_MP4 - All\s002\s002_012.mp4	con	-1	tur	m	BAUM1
BAUM1s_MP4 - All\s002\s002_013.mp4	neu	0	tur	m	BAUM1
BAUM1s_MP4 - All\s002\s002_014.mp4	con	-1	tur	m	BAUM1
BAUM1s_MP4 - All\s002\s002_015.mp4	hap	1	tur	m	BAUM1
BAUM1s_MP4 - All\s002\s002_017.mp4	hap	1	tur	m	BAUM1
BAUM1s_MP4 - All\s002\s002_018.mp4	hap	1	tur	m	BAUM1
BAUM1s_MP4 - All\s002\s002_019.mp4	neu	0	tur	m	BAUM1
BAUM1s_MP4 - All\s002\s002_020.mp4	hap	1	tur	m	BAUM1
BAUM1s_MP4 - All\s002\s002_022.mp4	hap	1	tur	m	BAUM1
BAUM1s_MP4 - All\s002\s002_026.mp4	hap	1	tur	m	BAUM1
BAUM1s_MP4 - All\s002\s002_027.mp4	ang	-1	tur	m	BAUM1
BAUM1s_MP4 - All\s002\s002_028.mp4	ang	-1	tur	m	BAUM1
BAUM1s_MP4 - All\s002\s002_029.mp4	hap	1	tur	m	BAUM1
BAUM1s_MP4 - All\s002\s002_033.mp4	hap	1	tur	m	BAUM1
BAUM1s_MP4 - All\s002\s002_035.mp4	neu	0	tur	m	BAUM1
BAUM1s_MP4 - All\s002\s002_037.mp4	dis	-1	tur	m	BAUM1
BAUM1s_MP4 - All\s002\s002_038.mp4	hap	1	tur	m	BAUM1
BAUM1s_MP4 - All\s002\s002_039.mp4	hap	1	tur	m	BAUM1
BAUM1s_MP4 - All\s002\s002_040.mp4	neu	0	tur	m	BAUM1
BAUM1s_MP4 - All\s002\s002_041.mp4	neu	0	tur	m	BAUM1
BAUM1s_MP4 - All\s002\s002_043.mp4	neu	0	tur	m	BAUM1
BAUM1s_MP4 - All\s002\s002_045.mp4	hap	1	tur	m	BAUM1
BAUM1s_MP4 - All\s002\s002_047.mp4	dis	-1	tur	m	BAUM1
BAUM1s_MP4 - All\s002\s002_048.mp4	sad	-1	tur	m	BAUM1
BAUM1s_MP4 - All\s002\s002_049.mp4	dis	-1	tur	m	BAUM1
BAUM1s_MP4 - All\s003\s003_001.mp4	neu	0	tur	m	BAUM1
BAUM1s_MP4 - All\s003\s003_013.mp4	neu	0	tur	m	BAUM1
BAUM1s_MP4 - All\s003\s003_014.mp4	con	-1	tur	m	BAUM1
BAUM1s_MP4 - All\s003\s003_015.mp4	hap	1	tur	m	BAUM1
BAUM1s_MP4 - All\s003\s003_016.mp4	hap	1	tur	m	BAUM1
BAUM1s_MP4 - All\s003\s003_017.mp4	hap	1	tur	m	BAUM1
BAUM1s_MP4 - All\s003\s003_018.mp4	hap	1	tur	m	BAUM1
BAUM1s_MP4 - All\s003\s003_019.mp4	neu	0	tur	m	BAUM1
BAUM1s_MP4 - All\s003\s003_020.mp4	hap	1	tur	m	BAUM1
BAUM1s_MP4 - All\s003\s003_021.mp4	neu	0	tur	m	BAUM1
BAUM1s_MP4 - All\s003\s003_022.mp4	hap	1	tur	m	BAUM1
BAUM1s_MP4 - All\s003\s003_025.mp4	sad	-1	tur	m	BAUM1
BAUM1s_MP4 - All\s003\s003_027.mp4	sad	-1	tur	m	BAUM1
BAUM1s_MP4 - All\s003\s003_028.mp4	ang	-1	tur	m	BAUM1
BAUM1s_MP4 - All\s003\s003_029.mp4	hap	1	tur	m	BAUM1
BAUM1s_MP4 - All\s003\s003_031.mp4	neu	0	tur	m	BAUM1
BAUM1s_MP4 - All\s003\s003_032.mp4	hap	1	tur	m	BAUM1
BAUM1s_MP4 - All\s003\s003_033.mp4	dis	-1	tur	m	BAUM1
BAUM1s_MP4 - All\s003\s003_036.mp4	sad	-1	tur	m	BAUM1
BAUM1s_MP4 - All\s003\s003_039.mp4	hap	1	tur	m	BAUM1
BAUM1s_MP4 - All\s003\s003_040.mp4	neu	0	tur	m	BAUM1
BAUM1s_MP4 - All\s003\s003_041.mp4	hap	1	tur	m	BAUM1
BAUM1s_MP4 - All\s003\s003_042.mp4	hap	1	tur	m	BAUM1
BAUM1s_MP4 - All\s003\s003_043.mp4	hap	1	tur	m	BAUM1
BAUM1s_MP4 - All\s003\s003_046.mp4	ang	-1	tur	m	BAUM1
BAUM1s_MP4 - All\s003\s003_047.mp4	dis	-1	tur	m	BAUM1
BAUM1s_MP4 - All\s003\s003_048.mp4	fea	-1	tur	m	BAUM1
BAUM1s_MP4 - All\s004\s004_001.mp4	neu	0	tur	m	BAUM1
BAUM1s_MP4 - All\s004\s004_014.mp4	con	-1	tur	m	BAUM1
BAUM1s_MP4 - All\s004\s004_016.mp4	con	-1	tur	m	BAUM1
BAUM1s_MP4 - All\s004\s004_017.mp4	hap	1	tur	m	BAUM1
BAUM1s_MP4 - All\s004\s004_018.mp4	hap	1	tur	m	BAUM1
BAUM1s_MP4 - All\s004\s004_020.mp4	con	-1	tur	m	BAUM1
BAUM1s_MP4 - All\s004\s004_022.mp4	hap	1	tur	m	BAUM1
BAUM1s_MP4 - All\s004\s004_023.mp4	hap	1	tur	m	BAUM1
BAUM1s_MP4 - All\s004\s004_025.mp4	neu	0	tur	m	BAUM1
BAUM1s_MP4 - All\s004\s004_026.mp4	sad	-1	tur	m	BAUM1
BAUM1s_MP4 - All\s004\s004_027.mp4	sad	-1	tur	m	BAUM1
BAUM1s_MP4 - All\s004\s004_028.mp4	sad	-1	tur	m	BAUM1
BAUM1s_MP4 - All\s004\s004_029.mp4	ang	-1	tur	m	BAUM1
BAUM1s_MP4 - All\s004\s004_030.mp4	neu	0	tur	m	BAUM1
BAUM1s_MP4 - All\s004\s004_031.mp4	ang	-1	tur	m	BAUM1
BAUM1s_MP4 - All\s004\s004_032.mp4	dis	-1	tur	m	BAUM1
BAUM1s_MP4 - All\s004\s004_033.mp4	fea	-1	tur	m	BAUM1
BAUM1s_MP4 - All\s004\s004_034.mp4	dis	-1	tur	m	BAUM1
BAUM1s_MP4 - All\s004\s004_036.mp4	fea	-1	tur	m	BAUM1
BAUM1s_MP4 - All\s004\s004_037.mp4	fea	-1	tur	m	BAUM1
BAUM1s_MP4 - All\s004\s004_038.mp4	dis	-1	tur	m	BAUM1
BAUM1s_MP4 - All\s004\s004_039.mp4	dis	-1	tur	m	BAUM1
BAUM1s_MP4 - All\s004\s004_040.mp4	fea	-1	tur	m	BAUM1
BAUM1s_MP4 - All\s004\s004_042.mp4	ang	-1	tur	m	BAUM1
BAUM1s_MP4 - All\s004\s004_043.mp4	fea	-1	tur	m	BAUM1
BAUM1s_MP4 - All\s004\s004_046.mp4	dis	-1	tur	m	BAUM1
BAUM1s_MP4 - All\s006\s006_001.mp4	neu	0	tur	m	BAUM1
BAUM1s_MP4 - All\s006\s006_013.mp4	neu	0	tur	m	BAUM1
BAUM1s_MP4 - All\s006\s006_014.mp4	con	-1	tur	m	BAUM1
BAUM1s_MP4 - All\s006\s006_016.mp4	hap	1	tur	m	BAUM1
BAUM1s_MP4 - All\s006\s006_018.mp4	hap	1	tur	m	BAUM1
BAUM1s_MP4 - All\s006\s006_019.mp4	hap	1	tur	m	BAUM1
BAUM1s_MP4 - All\s006\s006_020.mp4	con	-1	tur	m	BAUM1
BAUM1s_MP4 - All\s006\s006_022.mp4	hap	1	tur	m	BAUM1
BAUM1s_MP4 - All\s006\s006_026.mp4	hap	1	tur	m	BAUM1
BAUM1s_MP4 - All\s006\s006_029.mp4	sad	-1	tur	m	BAUM1
BAUM1s_MP4 - All\s006\s006_030.mp4	neu	0	tur	m	BAUM1
BAUM1s_MP4 - All\s006\s006_031.mp4	con	-1	tur	m	BAUM1
BAUM1s_MP4 - All\s006\s006_032.mp4	neu	0	tur	m	BAUM1
BAUM1s_MP4 - All\s006\s006_036.mp4	neu	0	tur	m	BAUM1
BAUM1s_MP4 - All\s006\s006_037.mp4	hap	1	tur	m	BAUM1
BAUM1s_MP4 - All\s006\s006_040.mp4	neu	0	tur	m	BAUM1
BAUM1s_MP4 - All\s006\s006_042.mp4	neu	0	tur	m	BAUM1
BAUM1s_MP4 - All\s006\s006_045.mp4	neu	0	tur	m	BAUM1
BAUM1s_MP4 - All\s006\s006_046.mp4	dis	-1	tur	m	BAUM1
BAUM1s_MP4 - All\s006\s006_047.mp4	neu	0	tur	m	BAUM1
BAUM1s_MP4 - All\s006\s006_049.mp4	fea	-1	tur	m	BAUM1
BAUM1s_MP4 - All\s006\s006_050.mp4	dis	-1	tur	m	BAUM1
BAUM1s_MP4 - All\s006\s006_051.mp4	con	-1	tur	m	BAUM1
BAUM1s_MP4 - All\s006\s006_053.mp4	con	-1	tur	m	BAUM1
BAUM1s_MP4 - All\s006\s006_054.mp4	con	-1	tur	m	BAUM1
BAUM1s_MP4 - All\s006\s006_055.mp4	neu	0	tur	m	BAUM1
BAUM1s_MP4 - All\s007\s007_001.mp4	neu	0	tur	m	BAUM1
BAUM1s_MP4 - All\s007\s007_014.mp4	con	-1	tur	m	BAUM1
BAUM1s_MP4 - All\s007\s007_015.mp4	con	-1	tur	m	BAUM1
BAUM1s_MP4 - All\s007\s007_018.mp4	hap	1	tur	m	BAUM1
BAUM1s_MP4 - All\s007\s007_020.mp4	hap	1	tur	m	BAUM1
BAUM1s_MP4 - All\s007\s007_025.mp4	neu	0	tur	m	BAUM1
BAUM1s_MP4 - All\s007\s007_028.mp4	sad	-1	tur	m	BAUM1
BAUM1s_MP4 - All\s007\s007_029.mp4	ang	-1	tur	m	BAUM1
BAUM1s_MP4 - All\s007\s007_034.mp4	dis	-1	tur	m	BAUM1
BAUM1s_MP4 - All\s007\s007_035.mp4	dis	-1	tur	m	BAUM1
BAUM1s_MP4 - All\s007\s007_036.mp4	dis	-1	tur	m	BAUM1
BAUM1s_MP4 - All\s007\s007_037.mp4	dis	-1	tur	m	BAUM1
BAUM1s_MP4 - All\s007\s007_038.mp4	dis	-1	tur	m	BAUM1
BAUM1s_MP4 - All\s007\s007_042.mp4	dis	-1	tur	m	BAUM1
BAUM1s_MP4 - All\s007\s007_043.mp4	fea	-1	tur	m	BAUM1
BAUM1s_MP4 - All\s007\s007_044.mp4	fea	-1	tur	m	BAUM1
BAUM1s_MP4 - All\s007\s007_045.mp4	fea	-1	tur	m	BAUM1
BAUM1s_MP4 - All\s007\s007_046.mp4	dis	-1	tur	m	BAUM1
BAUM1s_MP4 - All\s007\s007_047.mp4	fea	-1	tur	m	BAUM1
BAUM1s_MP4 - All\s007\s007_048.mp4	fea	-1	tur	m	BAUM1
BAUM1s_MP4 - All\s007\s007_049.mp4	fea	-1	tur	m	BAUM1
BAUM1s_MP4 - All\s007\s007_050.mp4	fea	-1	tur	m	BAUM1
BAUM1s_MP4 - All\s008\s008_001.mp4	neu	0	tur	m	BAUM1
BAUM1s_MP4 - All\s008\s008_019.mp4	con	-1	tur	m	BAUM1
BAUM1s_MP4 - All\s008\s008_021.mp4	con	-1	tur	m	BAUM1
BAUM1s_MP4 - All\s008\s008_022.mp4	hap	1	tur	m	BAUM1
BAUM1s_MP4 - All\s008\s008_023.mp4	hap	1	tur	m	BAUM1
BAUM1s_MP4 - All\s008\s008_024.mp4	hap	1	tur	m	BAUM1
BAUM1s_MP4 - All\s008\s008_025.mp4	hap	1	tur	m	BAUM1
BAUM1s_MP4 - All\s008\s008_027.mp4	con	-1	tur	m	BAUM1
BAUM1s_MP4 - All\s008\s008_029.mp4	ang	-1	tur	m	BAUM1
BAUM1s_MP4 - All\s008\s008_030.mp4	ang	-1	tur	m	BAUM1
BAUM1s_MP4 - All\s008\s008_031.mp4	neu	0	tur	m	BAUM1
BAUM1s_MP4 - All\s008\s008_032.mp4	sad	-1	tur	m	BAUM1
BAUM1s_MP4 - All\s008\s008_033.mp4	ang	-1	tur	m	BAUM1
BAUM1s_MP4 - All\s008\s008_034.mp4	hap	1	tur	m	BAUM1
BAUM1s_MP4 - All\s008\s008_036.mp4	fea	-1	tur	m	BAUM1
BAUM1s_MP4 - All\s008\s008_045.mp4	dis	-1	tur	m	BAUM1
BAUM1s_MP4 - All\s008\s008_046.mp4	hap	1	tur	m	BAUM1
BAUM1s_MP4 - All\s008\s008_048.mp4	con	-1	tur	m	BAUM1
BAUM1s_MP4 - All\s008\s008_049.mp4	hap	1	tur	m	BAUM1
BAUM1s_MP4 - All\s008\s008_050.mp4	hap	1	tur	m	BAUM1
BAUM1s_MP4 - All\s008\s008_051.mp4	sad	-1	tur	m	BAUM1
BAUM1s_MP4 - All\s009\s009_001.mp4	neu	0	tur	m	BAUM1
BAUM1s_MP4 - All\s009\s009_012.mp4	con	-1	tur	m	BAUM1
